# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jul 12 08:37:58 2023
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
#
pl_name,hostname,sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_rade,pl_bmassj,pl_eqt,st_spectype,st_teff,st_mass,st_lum
Kepler-208 b,Kepler-208,1,4,4.22864000,0.054000,1.630,0.01040,1379,,6092.00,1.16,0.309
Kepler-208 c,Kepler-208,1,4,7.46662300,0.079000,1.390,0.00790,1141,,6092.00,1.16,0.309
Kepler-208 d,Kepler-208,1,4,11.13178600,0.103000,1.200,0.00588,999,,6092.00,1.16,0.309
Kepler-208 e,Kepler-208,1,4,16.25945800,0.132000,1.480,0.00879,880,,6092.00,1.16,0.309
Kepler-209 b,Kepler-209,1,2,16.08784500,0.122000,2.260,0.01800,668,,5513.00,0.93,-0.129
Kepler-209 c,Kepler-209,1,2,41.74988200,0.231000,3.100,0.03080,486,,5513.00,0.93,-0.129
Kepler-21 b,Kepler-21,2,1,2.78582120,0.043400,1.639,0.02360,2015,F6 IV,6305.00,1.41,0.715
Kepler-210 b,Kepler-210,1,2,2.45323400,0.032000,2.940,0.02820,737,M0 V,4559.00,0.77,-0.799
Kepler-210 c,Kepler-210,1,2,7.97251300,0.070000,3.620,0.04010,497,M0 V,4559.00,0.77,-0.799
Kepler-211 b,Kepler-211,1,2,4.13857500,0.048000,1.260,0.00669,954,,5123.00,0.90,-0.413
Kepler-211 c,Kepler-211,1,2,6.04045000,0.062000,1.290,0.05800,841,,5123.00,0.90,-0.413
Kepler-212 b,Kepler-212,1,2,16.25758200,0.133000,1.090,0.00416,830,,5852.00,1.17,0.383
Kepler-212 c,Kepler-212,1,2,31.80517400,0.207000,2.740,0.02500,664,,5852.00,1.17,0.383
Kepler-213 b,Kepler-213,1,2,2.46236000,0.036000,1.620,0.01020,1326,,5696.00,1.07,0.082
Kepler-213 c,Kepler-213,1,2,4.82296200,0.057000,2.340,0.01910,1060,,5696.00,1.07,0.082
Kepler-214 b,Kepler-214,1,2,15.66054400,0.130000,2.610,0.02300,758,,6169.00,1.11,0.511
Kepler-214 c,Kepler-214,1,2,28.77980000,0.194000,2.130,0.01630,619,,6169.00,1.11,0.511
Kepler-215 b,Kepler-215,1,4,9.36067200,0.084000,1.620,0.01020,784,,5739.00,0.94,-0.117
Kepler-215 c,Kepler-215,1,4,14.66710800,0.113000,1.770,0.01190,675,,5739.00,0.94,-0.117
Kepler-215 d,Kepler-215,1,4,30.86442300,0.185000,2.390,0.07400,527,,5739.00,0.94,-0.117
Kepler-215 e,Kepler-215,1,4,68.16101000,0.314000,1.750,0.01170,405,,5739.00,0.94,-0.117
Kepler-216 b,Kepler-216,1,2,7.69364100,0.079000,2.350,0.01930,1069,,6091.00,1.11,0.518
Kepler-216 c,Kepler-216,1,2,17.40666900,0.136000,3.040,0.02980,814,,6091.00,1.11,0.518
Kepler-217 b,Kepler-217,1,3,5.37494300,0.065000,2.230,0.01760,1413,,6171.00,1.14,0.754
Kepler-217 c,Kepler-217,1,3,8.58600400,0.089000,1.850,0.01280,1208,,6171.00,1.14,0.754
Kepler-217 d,Kepler-217,1,3,3.88689525,0.050500,1.320,0.00724,1574,,6341.00,1.37,0.754
Kepler-218 b,Kepler-218,1,3,3.61933700,0.046000,1.480,0.00879,1156,,5502.00,1.02,0.009
Kepler-218 c,Kepler-218,1,3,44.69957600,0.248000,3.140,0.03150,500,,5502.00,1.02,0.009
Kepler-218 d,Kepler-218,1,3,124.52446470,0.486500,2.660,0.02380,356,,5542.00,1.01,0.009
Kepler-219 b,Kepler-219,1,3,4.58551200,0.057000,2.950,0.02830,1307,,5786.00,1.17,0.214
Kepler-219 c,Kepler-219,1,3,22.71461300,0.165000,3.580,0.03940,766,,5786.00,1.17,0.214
Kepler-219 d,Kepler-219,1,3,47.90364500,0.272000,2.810,0.06000,598,,5786.00,1.17,0.214
Kepler-22 b,Kepler-22,1,1,289.86387600,0.812000,2.100,0.02863,279,G5 V,5596.00,0.86,-0.190
Kepler-220 b,Kepler-220,1,4,4.15980700,0.046000,0.810,0.00144,759,,4632.00,0.65,-0.676
Kepler-220 c,Kepler-220,1,4,9.03419900,0.076000,1.570,0.00972,586,,4632.00,0.65,-0.676
Kepler-220 d,Kepler-220,1,4,28.12239700,0.163000,0.980,0.00284,401,,4632.00,0.65,-0.676
Kepler-220 e,Kepler-220,1,4,45.90273300,0.226000,1.330,0.00733,341,,4632.00,0.65,-0.676
Kepler-221 b,Kepler-221,1,4,2.79590600,0.037000,1.710,0.01120,1090,,5243.00,0.82,-0.404
Kepler-221 c,Kepler-221,1,4,5.69058600,0.059000,2.930,0.04800,860,,5243.00,0.82,-0.404
Kepler-221 d,Kepler-221,1,4,10.04156000,0.087000,2.730,0.02490,712,,5243.00,0.82,-0.404
Kepler-221 e,Kepler-221,1,4,18.36991700,0.130000,2.630,0.02330,582,,5243.00,0.82,-0.404
Kepler-222 b,Kepler-222,1,3,3.93698100,0.048000,3.160,0.03190,1004,,5433.00,0.88,-0.338
Kepler-222 c,Kepler-222,1,3,10.08881000,0.091000,4.640,0.06120,734,,5433.00,0.88,-0.338
Kepler-222 d,Kepler-222,1,3,28.08191200,0.180000,3.690,0.04150,522,,5433.00,0.88,-0.338
Kepler-223 b,Kepler-223,1,4,7.38449000,0.075600,2.990,0.02328,1042,,5803.00,1.12,0.371
Kepler-223 c,Kepler-223,1,4,9.84564000,0.091600,3.440,0.01605,947,,5803.00,1.12,0.371
Kepler-223 d,Kepler-223,1,4,14.78869000,0.120100,5.240,0.02517,827,,5803.00,1.12,0.371
Kepler-223 e,Kepler-223,1,4,19.72567000,0.145500,4.600,0.01510,751,,5803.00,1.12,0.371
Kepler-224 b,Kepler-224,1,4,3.13292400,0.038000,1.390,0.00790,937,,5018.00,0.82,-0.514
Kepler-224 c,Kepler-224,1,4,5.92500300,0.058000,3.120,0.03120,758,,5018.00,0.82,-0.514
Kepler-224 d,Kepler-224,1,4,11.34939300,0.089000,2.300,0.01860,610,,5018.00,0.82,-0.514
Kepler-224 e,Kepler-224,1,4,18.64357700,0.124000,1.970,0.01430,517,,5018.00,0.82,-0.514
Kepler-225 b,Kepler-225,1,2,6.73897500,0.056000,1.200,0.00588,579,M1 V,3682.00,0.59,-0.996
Kepler-225 c,Kepler-225,1,2,18.79423400,0.111000,1.840,0.01270,412,M1 V,3682.00,0.59,-0.996
Kepler-226 b,Kepler-226,1,3,3.94099700,0.047000,1.550,0.07600,1018,,5571.00,0.91,-0.239
Kepler-226 c,Kepler-226,1,3,5.34955500,0.058000,2.270,0.14200,919,,5571.00,0.91,-0.239
Kepler-226 d,Kepler-226,1,3,8.10904400,0.076000,1.220,0.00624,800,,5571.00,0.91,-0.239
Kepler-227 b,Kepler-227,1,2,9.48801500,0.090000,3.110,0.03100,793,,5854.00,0.92,-0.121
Kepler-227 c,Kepler-227,1,2,54.41869400,0.290000,3.040,0.02980,443,,5854.00,0.92,-0.121
Kepler-228 b,Kepler-228,1,3,2.56654600,0.038000,1.530,0.00930,1360,,6043.00,0.95,0.111
Kepler-228 c,Kepler-228,1,3,4.13444400,0.052000,2.700,0.02440,1160,,6043.00,0.95,0.111
Kepler-228 d,Kepler-228,1,3,11.09428600,0.101000,4.040,0.04830,835,,6043.00,0.95,0.111
Kepler-229 b,Kepler-229,1,3,6.25297200,0.062000,2.200,0.01720,823,,5120.00,0.80,-0.538
Kepler-229 c,Kepler-229,1,3,16.06863800,0.117000,4.920,0.06760,600,,5120.00,0.80,-0.538
Kepler-229 d,Kepler-229,1,3,41.19491200,0.220000,3.850,0.04450,439,,5120.00,0.80,-0.538
Kepler-23 b,Kepler-23,1,3,7.10730000,0.075000,1.900,0.80000,1157,,5760.00,1.11,0.362
Kepler-23 c,Kepler-23,1,3,10.74210000,0.099000,3.200,2.70000,1008,,5760.00,1.11,0.362
Kepler-23 d,Kepler-23,1,3,15.27429900,0.124000,2.200,0.05500,896,,5828.00,1.10,0.398
Kepler-230 b,Kepler-230,1,2,32.62555500,0.191000,4.260,0.05290,506,,5588.00,0.84,-0.368
Kepler-230 c,Kepler-230,1,2,91.77324200,0.380000,2.040,0.01520,359,,5588.00,0.84,-0.368
Kepler-231 b,Kepler-231,1,2,10.06527500,0.074000,1.730,0.11100,488,M1 V,3767.00,0.58,-1.036
Kepler-231 c,Kepler-231,1,2,19.27156600,0.114000,1.930,0.07600,393,M1 V,3767.00,0.58,-1.036
Kepler-232 b,Kepler-232,1,2,4.43122200,0.054000,3.080,0.03050,1104,,5847.00,0.97,0.052
Kepler-232 c,Kepler-232,1,2,11.37934900,0.101000,3.830,0.04420,806,,5847.00,0.97,0.052
Kepler-233 b,Kepler-233,1,2,8.47238200,0.077000,2.430,0.02040,751,,5360.00,0.85,-0.328
Kepler-233 c,Kepler-233,1,2,60.41895500,0.287000,2.710,0.02450,390,,5360.00,0.85,-0.328
Kepler-234 b,Kepler-234,1,2,2.71150600,0.040000,3.700,0.04160,1420,,6224.00,1.11,0.240
Kepler-234 c,Kepler-234,1,2,7.21205000,0.077000,3.510,0.03810,1025,,6224.00,1.11,0.240
Kepler-235 b,Kepler-235,1,4,3.34022200,0.037000,2.230,0.01760,731,M0 V,4255.00,0.58,-1.102
Kepler-235 c,Kepler-235,1,4,7.82490400,0.065000,1.280,0.00687,555,M0 V,4255.00,0.58,-1.102
Kepler-235 d,Kepler-235,1,4,20.06054800,0.122000,2.050,0.01530,401,M0 V,4255.00,0.58,-1.102
Kepler-235 e,Kepler-235,1,4,46.18366900,0.213000,2.220,0.01750,306,M0 V,4255.00,0.58,-1.102
Kepler-236 b,Kepler-236,1,2,8.29561100,0.065000,1.570,0.00972,469,M1 V,3750.00,0.60,-1.229
Kepler-236 c,Kepler-236,1,2,23.96812700,0.132000,2.000,0.01470,329,M1 V,3750.00,0.60,-1.229
Kepler-237 b,Kepler-237,1,2,4.71510600,0.050000,1.410,0.00809,823,,4861.00,0.70,-0.477
Kepler-237 c,Kepler-237,1,2,8.10363600,0.071000,2.080,0.01570,687,,4861.00,0.70,-0.477
Kepler-238 b,Kepler-238,1,5,2.09087600,0.034000,1.730,0.01150,1642,,5751.00,1.06,0.430
Kepler-238 c,Kepler-238,1,5,6.15555700,0.069000,2.390,0.01980,1146,,5751.00,1.06,0.430
Kepler-238 d,Kepler-238,1,5,13.23354900,0.115000,3.070,0.03030,888,,5751.00,1.06,0.430
Kepler-238 e,Kepler-238,1,5,23.65400000,0.165800,5.600,0.53400,731,,5732.00,1.06,0.430
Kepler-238 f,Kepler-238,1,5,50.44700000,0.274700,2.000,0.04200,568,,5732.00,1.06,0.430
Kepler-239 b,Kepler-239,1,2,11.76305100,0.095000,2.330,0.01900,616,,4914.00,0.76,-0.475
Kepler-239 c,Kepler-239,1,2,56.22809800,0.268000,2.510,0.02150,366,,4914.00,0.76,-0.475
Kepler-24 b,Kepler-24,1,4,8.14530000,0.080000,2.400,1.60000,1050,,5800.00,1.03,0.064
Kepler-24 c,Kepler-24,1,4,12.33350000,0.106000,2.800,1.60000,915,,5800.00,1.03,0.064
Kepler-24 d,Kepler-24,1,4,4.24438400,0.051000,1.670,0.01080,1305,,5897.00,0.98,0.142
Kepler-24 e,Kepler-24,1,4,18.99835500,0.138000,2.780,0.02560,792,,5897.00,0.98,0.142
Kepler-240 b,Kepler-240,1,2,4.14449500,0.048000,1.370,0.00771,864,,4985.00,0.75,-0.524
Kepler-240 c,Kepler-240,1,2,7.95352800,0.074000,2.200,0.32200,696,,4985.00,0.75,-0.524
Kepler-241 b,Kepler-241,1,2,12.71809200,0.094000,2.330,0.01900,562,,4699.00,0.67,-0.607
Kepler-241 c,Kepler-241,1,2,36.06597800,0.189000,2.570,0.02240,397,,4699.00,0.67,-0.607
Kepler-242 b,Kepler-242,1,2,8.20395000,0.075000,2.610,0.02300,742,,5020.00,0.81,-0.613
Kepler-242 c,Kepler-242,1,2,14.49648100,0.109000,2.000,0.01470,613,,5020.00,0.81,-0.613
Kepler-243 b,Kepler-243,1,2,5.71544200,0.062000,2.450,0.02070,850,,5228.00,0.83,-0.373
Kepler-243 c,Kepler-243,1,2,20.02621800,0.142000,1.990,0.01450,559,,5228.00,0.83,-0.373
Kepler-244 b,Kepler-244,1,3,4.31179200,0.050000,2.760,0.02530,1038,,5554.00,0.96,-0.256
Kepler-244 c,Kepler-244,1,3,9.76729200,0.087000,2.050,0.01530,791,,5554.00,0.96,-0.256
Kepler-244 d,Kepler-244,1,3,20.05040100,0.140000,2.310,0.04800,622,,5554.00,0.96,-0.256
Kepler-245 b,Kepler-245,1,4,7.49019000,0.071000,2.570,0.02240,753,,5100.00,0.86,-0.396
Kepler-245 c,Kepler-245,1,4,17.46081200,0.124000,2.180,0.71000,568,,5100.00,0.86,-0.396
Kepler-245 d,Kepler-245,1,4,36.27710800,0.202000,3.030,0.06800,445,,5100.00,0.86,-0.396
Kepler-245 e,Kepler-245,1,4,3.21982106,0.040000,1.750,0.01170,998,,5174.00,0.86,-0.396
Kepler-246 b,Kepler-246,1,2,4.60182000,0.052000,2.340,0.01910,896,,5206.00,0.79,-0.413
Kepler-246 c,Kepler-246,1,2,11.18716100,0.095000,1.500,0.00899,667,,5206.00,0.79,-0.413
Kepler-247 b,Kepler-247,1,3,3.33616000,0.042000,1.640,0.01050,970,,5100.00,0.84,-0.422
Kepler-247 c,Kepler-247,1,3,9.43945200,0.084000,4.090,0.04940,686,,5100.00,0.84,-0.422
Kepler-247 d,Kepler-247,1,3,20.47791200,0.140000,3.940,0.04630,530,,5100.00,0.84,-0.422
Kepler-248 b,Kepler-248,1,2,6.30820500,0.066000,3.020,0.02950,819,,5190.00,0.90,-0.418
Kepler-248 c,Kepler-248,1,2,16.23949400,0.123000,4.070,0.04900,598,,5190.00,0.90,-0.418
Kepler-249 b,Kepler-249,1,3,3.30653900,0.035000,1.090,0.00416,554,M2 V,3568.00,0.51,-1.495
Kepler-249 c,Kepler-249,1,3,7.11370200,0.058000,1.510,0.00909,429,M2 V,3568.00,0.51,-1.495
Kepler-249 d,Kepler-249,1,3,15.36845900,0.097000,1.570,0.00972,332,M2 V,3568.00,0.51,-1.495
Kepler-25 b,Kepler-25,2,3,6.23829700,0.068500,2.748,0.02750,1185,,6103.00,1.17,0.467
Kepler-25 c,Kepler-25,2,3,12.72070000,0.110100,5.217,0.04790,934,,6354.00,1.17,0.422
Kepler-25 d,Kepler-25,2,3,122.40000000,,10.000,0.22600,,,6270.00,1.17,0.391
Kepler-250 b,Kepler-250,1,3,4.14814100,0.048000,1.130,0.00474,938,,5160.00,0.83,-0.457
Kepler-250 c,Kepler-250,1,3,7.15680400,0.069000,2.280,0.01830,782,,5160.00,0.83,-0.457
Kepler-250 d,Kepler-250,1,3,17.64831200,0.127000,2.180,0.01700,579,,5160.00,0.83,-0.457
Kepler-251 b,Kepler-251,1,4,4.79093600,0.053000,1.330,0.00733,990,,5526.00,0.95,-0.172
Kepler-251 c,Kepler-251,1,4,16.51404300,0.122000,2.770,0.02550,655,,5526.00,0.95,-0.172
Kepler-251 d,Kepler-251,1,4,30.13300100,0.182000,2.770,0.02550,536,,5526.00,0.95,-0.172
Kepler-251 e,Kepler-251,1,4,99.64016100,0.404000,2.770,0.02550,360,,5526.00,0.95,-0.172
Kepler-252 b,Kepler-252,1,2,6.66839100,0.058000,1.230,0.00642,587,M0 V,4208.00,0.61,-0.786
Kepler-252 c,Kepler-252,1,2,10.84846300,0.080000,2.150,0.01660,499,M0 V,4208.00,0.61,-0.786
Kepler-253 b,Kepler-253,1,3,3.78398600,0.046000,1.630,0.01040,949,,5208.00,0.85,-0.387
Kepler-253 c,Kepler-253,1,3,10.28195100,0.089000,2.650,0.02360,680,,5208.00,0.85,-0.387
Kepler-253 d,Kepler-253,1,3,18.11986900,0.130000,3.170,0.03200,563,,5208.00,0.85,-0.387
Kepler-254 b,Kepler-254,1,3,5.82666200,0.064000,3.870,0.04490,1013,,5957.00,0.93,-0.125
Kepler-254 c,Kepler-254,1,3,12.41218300,0.105000,2.150,0.01000,787,,5957.00,0.93,-0.125
Kepler-254 d,Kepler-254,1,3,18.74647700,0.139000,2.500,0.02140,686,,5957.00,0.93,-0.125
Kepler-255 b,Kepler-255,1,3,5.71460600,0.063000,1.550,0.00951,971,,5573.00,0.87,-0.183
Kepler-255 c,Kepler-255,1,3,9.94604700,0.092000,2.990,0.02900,807,,5573.00,0.87,-0.183
Kepler-255 d,Kepler-255,1,3,1.04562266,0.019200,1.320,0.00724,1710,,5431.00,0.90,-0.183
Kepler-256 b,Kepler-256,1,4,1.62049300,0.027000,1.590,0.00993,1681,,5551.00,0.97,-0.059
Kepler-256 c,Kepler-256,1,4,3.38802000,0.045000,2.150,0.01660,1315,,5551.00,0.97,-0.059
Kepler-256 d,Kepler-256,1,4,5.83917200,0.064000,2.480,0.02110,1097,,5551.00,0.97,-0.059
Kepler-256 e,Kepler-256,1,4,10.68157200,0.096000,2.350,0.01930,897,,5551.00,0.97,-0.059
Kepler-257 b,Kepler-257,1,3,2.38266700,0.034000,2.610,0.02300,1237,,5180.00,0.85,-0.378
Kepler-257 c,Kepler-257,1,3,6.58148400,0.066000,5.410,0.07940,881,,5180.00,0.85,-0.378
Kepler-257 d,Kepler-257,1,3,24.66455100,0.160000,4.950,0.06830,567,,5180.00,0.85,-0.378
Kepler-258 b,Kepler-258,1,2,13.19722000,0.103000,4.060,0.04880,642,,4942.00,0.82,-0.575
Kepler-258 c,Kepler-258,1,2,33.65307900,0.193000,3.610,0.03990,470,,4942.00,0.82,-0.575
Kepler-259 b,Kepler-259,1,2,8.11531700,0.079000,2.800,0.02590,879,,5938.00,0.93,-0.153
Kepler-259 c,Kepler-259,1,2,36.92493100,0.217000,2.700,0.02440,530,,5938.00,0.93,-0.153
Kepler-26 b,Kepler-26,1,4,12.28000000,0.085510,2.780,0.01611,431,M0 V,3914.00,0.54,-1.060
Kepler-26 c,Kepler-26,1,4,17.25590000,0.107250,2.720,0.01951,385,M0 V,3914.00,0.54,-1.060
Kepler-26 d,Kepler-26,1,4,3.54391900,0.039000,1.070,0.00390,652,M0 V,4486.00,0.62,-1.060
Kepler-26 e,Kepler-26,1,4,46.82791500,0.220000,2.410,0.02010,276,M0 V,4486.00,0.62,-1.060
Kepler-260 b,Kepler-260,1,2,8.18739900,0.075000,2.010,0.01480,782,,5250.00,0.92,-0.092
Kepler-260 c,Kepler-260,1,2,76.05017800,0.332000,1.740,0.01160,372,,5250.00,0.92,-0.092
Kepler-261 b,Kepler-261,1,2,10.38122700,0.088000,2.180,0.01700,672,,5098.00,0.88,-0.471
Kepler-261 c,Kepler-261,1,2,24.57085800,0.156000,2.000,0.01470,505,,5098.00,0.88,-0.471
Kepler-262 b,Kepler-262,1,2,13.06085500,0.108000,1.360,0.00761,734,,5841.00,0.99,-0.140
Kepler-262 c,Kepler-262,1,2,21.85372200,0.152000,1.640,0.01050,618,,5841.00,0.99,-0.140
Kepler-263 b,Kepler-263,1,2,16.56808700,0.120000,2.670,0.02390,548,,5265.00,0.80,-0.456
Kepler-263 c,Kepler-263,1,2,47.33277300,0.242000,2.470,0.02100,386,,5265.00,0.80,-0.456
Kepler-264 b,Kepler-264,1,2,40.80623100,0.249000,3.330,0.03480,772,,6158.00,1.46,0.689
Kepler-264 c,Kepler-264,1,2,140.10126100,0.566000,2.830,0.02640,511,,6158.00,1.46,0.689
Kepler-265 b,Kepler-265,1,4,6.84626200,0.069000,1.860,0.01300,1022,,5835.00,0.98,0.005
Kepler-265 c,Kepler-265,1,4,17.02893700,0.127000,2.630,0.02330,755,,5835.00,0.98,0.005
Kepler-265 d,Kepler-265,1,4,43.13061700,0.236000,2.490,0.02130,554,,5835.00,0.98,0.005
Kepler-265 e,Kepler-265,1,4,67.83102400,0.319000,2.590,0.02270,476,,5835.00,0.98,0.005
Kepler-266 b,Kepler-266,1,2,6.61833000,0.071000,2.480,0.02110,1066,,5885.00,0.95,0.012
Kepler-266 c,Kepler-266,1,2,107.72360100,0.457000,3.890,0.04530,421,,5885.00,0.95,0.012
Kepler-267 b,Kepler-267,1,3,3.35372800,0.037000,1.980,0.11900,615,M1 V,4258.00,0.54,-1.229
Kepler-267 c,Kepler-267,1,3,6.87745000,0.060000,2.130,0.01630,484,M1 V,4258.00,0.54,-1.229
Kepler-267 d,Kepler-267,1,3,28.46451500,0.154000,2.270,0.01820,301,M1 V,4258.00,0.54,-1.229
Kepler-268 b,Kepler-268,1,2,25.93413800,0.180000,2.550,0.02210,695,,6081.00,1.13,0.318
Kepler-268 c,Kepler-268,1,2,83.44639300,0.391000,3.380,0.03570,471,,6081.00,1.13,0.318
Kepler-269 b,Kepler-269,1,2,5.32671800,0.061000,2.470,0.02100,1007,,5847.00,0.92,0.368
Kepler-269 c,Kepler-269,1,2,8.12789900,0.081000,1.690,0.01100,875,,5847.00,0.92,0.368
Kepler-27 b,Kepler-27,1,3,15.33480000,0.118000,4.000,9.11000,610,,5400.00,0.65,-0.329
Kepler-27 c,Kepler-27,1,3,31.33090000,0.191000,4.900,13.80000,481,,5400.00,0.65,-0.329
Kepler-27 d,Kepler-27,1,3,6.54628992,0.066800,2.706,0.02450,810,,5251.00,0.93,-0.329
Kepler-270 b,Kepler-270,1,2,11.47609400,0.107000,2.010,0.01480,984,,6067.00,1.17,0.312
Kepler-270 c,Kepler-270,1,2,25.26288700,0.180000,1.770,0.01190,756,,6067.00,1.17,0.312
Kepler-271 b,Kepler-271,1,3,10.43547805,0.088100,1.230,0.00642,759,,5555.00,0.90,-0.253
Kepler-271 c,Kepler-271,1,3,7.41086267,0.070200,0.950,0.00254,850,,5555.00,0.90,-0.253
Kepler-271 d,Kepler-271,1,3,5.24972541,0.055800,0.660,0.00069,954,,5555.00,0.90,-0.253
Kepler-272 b,Kepler-272,1,3,2.97135300,0.038000,1.430,0.24500,1200,,5297.00,0.86,0.066
Kepler-272 c,Kepler-272,1,3,6.05734200,0.061000,1.790,0.30800,947,,5297.00,0.86,0.066
Kepler-272 d,Kepler-272,1,3,10.93730400,0.091000,2.250,0.01790,777,,5297.00,0.86,0.066
Kepler-273 b,Kepler-273,1,2,2.93653200,0.037000,1.500,0.00899,1209,,5626.00,0.94,-0.341
Kepler-273 c,Kepler-273,1,2,8.01492700,0.073000,1.980,0.01440,865,,5626.00,0.94,-0.341
Kepler-274 b,Kepler-274,1,2,11.63478800,0.101000,1.540,0.00940,961,,6023.00,1.08,0.201
Kepler-274 c,Kepler-274,1,2,33.19786100,0.204000,1.840,0.01270,678,,6023.00,1.08,0.201
Kepler-275 b,Kepler-275,1,3,10.30068200,0.098000,2.340,0.01910,1015,,6165.00,1.16,0.449
Kepler-275 c,Kepler-275,1,3,16.08813400,0.132000,3.380,0.03570,875,,6165.00,1.16,0.449
Kepler-275 d,Kepler-275,1,3,35.67606200,0.224000,3.330,0.03480,671,,6165.00,1.16,0.449
Kepler-276 b,Kepler-276,1,3,14.12841000,0.119000,2.870,0.02710,739,,6105.00,1.04,-0.089
Kepler-276 c,Kepler-276,1,3,31.88400000,0.199400,2.900,0.05200,563,,5779.00,1.10,-0.089
Kepler-276 d,Kepler-276,1,3,48.64800000,0.264200,2.800,0.05100,489,,5779.00,1.10,-0.089
Kepler-277 b,Kepler-277,1,2,17.32400000,0.138500,2.920,0.27500,964,,5946.00,1.12,0.568
Kepler-277 c,Kepler-277,1,2,33.00600000,0.212900,3.360,0.20200,778,,5946.00,1.12,0.568
Kepler-278 b,Kepler-278,1,2,30.16054600,0.207000,4.070,0.04900,836,,4991.00,1.08,0.620
Kepler-278 c,Kepler-278,1,2,51.07877500,0.294000,3.590,0.03960,702,,4991.00,1.08,0.620
Kepler-279 b,Kepler-279,1,3,12.30968100,0.112000,3.620,0.04010,1104,,6363.00,1.16,0.519
Kepler-279 c,Kepler-279,1,3,35.73600000,0.223600,4.300,0.15500,774,,6689.45,1.10,0.519
Kepler-279 d,Kepler-279,1,3,54.41400000,0.290100,3.100,0.11800,574,,6689.45,1.10,0.519
Kepler-28 b,Kepler-28,1,2,5.91230000,0.062000,3.600,1.51000,585,M0 V,4590.00,0.75,-0.745
Kepler-28 c,Kepler-28,1,2,8.98580000,0.081000,3.400,1.36000,509,M0 V,4590.00,0.75,-0.745
Kepler-280 b,Kepler-280,1,2,2.13954200,0.032000,1.450,0.00849,1425,,5744.00,0.96,-0.064
Kepler-280 c,Kepler-280,1,2,4.80709100,0.056000,2.010,0.01480,1088,,5744.00,0.96,-0.064
Kepler-281 b,Kepler-281,1,3,14.64600800,0.117000,2.820,0.02630,694,,5723.00,0.95,0.146
Kepler-281 c,Kepler-281,1,3,36.33737300,0.215000,5.310,0.07690,513,,5723.00,0.95,0.146
Kepler-281 d,Kepler-281,1,3,148.27200320,0.545600,5.937,0.09300,321,,5717.00,0.98,0.146
Kepler-282 b,Kepler-282,1,4,9.22052400,0.082000,1.010,0.00317,817,,5602.00,0.79,0.106
Kepler-282 c,Kepler-282,1,4,13.63872300,0.106000,1.200,0.00588,717,,5602.00,0.79,0.106
Kepler-282 d,Kepler-282,1,4,24.80600000,0.154000,2.460,0.19200,588,,5699.00,0.97,0.106
Kepler-282 e,Kepler-282,1,4,44.34700000,0.226900,3.100,0.17700,484,,5699.00,0.97,0.106
Kepler-283 b,Kepler-283,1,2,11.00815100,0.082000,2.130,0.01630,488,,4351.00,0.60,-0.983
Kepler-283 c,Kepler-283,1,2,92.74371100,0.341000,1.820,0.01250,240,,4351.00,0.60,-0.983
Kepler-284 b,Kepler-284,1,2,12.69914900,0.104000,2.240,0.01780,686,,5615.00,0.92,-0.341
Kepler-284 c,Kepler-284,1,2,37.51445600,0.213000,2.610,0.02300,478,,5615.00,0.92,-0.341
Kepler-285 b,Kepler-285,1,2,2.63386700,0.036000,1.340,0.00742,1131,,5411.00,0.82,-0.279
Kepler-285 c,Kepler-285,1,2,6.18667600,0.064000,1.120,0.00459,851,,5411.00,0.82,-0.279
Kepler-286 b,Kepler-286,1,4,1.79630200,0.027000,1.240,0.00651,1367,,5580.00,0.96,-0.116
Kepler-286 c,Kepler-286,1,4,3.46809500,0.042000,1.370,0.00771,1098,,5580.00,0.96,-0.116
Kepler-286 d,Kepler-286,1,4,5.91432300,0.061000,1.330,0.00733,919,,5580.00,0.96,-0.116
Kepler-286 e,Kepler-286,1,4,29.22128900,0.176000,1.770,0.01190,539,,5580.00,0.96,-0.116
Kepler-287 b,Kepler-287,1,2,20.34219900,0.145000,2.330,0.01900,667,K7 V,5806.00,0.97,-0.134
Kepler-287 c,Kepler-287,1,2,44.85189600,0.246000,3.260,0.03360,513,K7 V,5806.00,0.97,-0.134
Kepler-288 b,Kepler-288,1,3,6.09732600,0.065000,1.670,0.01080,1197,,5918.00,1.03,0.056
Kepler-288 c,Kepler-288,1,3,19.30577200,0.140000,2.850,0.02670,815,,5918.00,1.03,0.056
Kepler-288 d,Kepler-288,1,3,56.63374200,0.287000,2.670,0.02390,570,,5918.00,1.03,0.056
